order_id,customer_id,order_date,channel,region,category,revenue,cost,returned,delivered_late
O0000359,C00456,2025-01-05,Email,East,Electronics,818.46,504.64,False,False
O0000360,C00211,2025-01-05,Email,West,Sports,986.61,671.05,False,True
O0000361,C03696,2025-01-05,Email,East,Beauty,161.26,85.65,False,False
O0000362,C02290,2025-01-05,Email,South,Beauty,158.12,112.48,False,False
O0000363,C03877,2025-01-05,Email,South,Sports,385.16,253.52,False,False
O0000364,C01098,2025-01-05,Email,South,Beauty,265.65,148.51,False,False
O0000365,C03877,2025-01-05,Email,South,Sports,265.29,175.32,False,False
O0000366,C03877,2025-01-05,Email,South,Fashion,324.72,207.69,False,False
O0000367,C02290,2025-01-05,Email,South,Electronics,567.11,362.83,False,False
O0000368,C03877,2025-01-05,Email,South,Fashion,370.43,232.66,False,False
O0000369,C01510,2025-01-05,Email,Central,Electronics,630.36,341.98,False,False
O0000370,C02135,2025-01-05,Email,Central,Sports,375.59,261.07,False,False
O0000371,C03877,2025-01-05,Email,South,Fashion,96.5,62.03,False,False
O0000372,C03877,2025-01-05,Email,South,Electronics,947.91,588.13,False,True
O0000373,C03877,2025-01-05,Email,South,Sports,491.8,292.09,False,False
O0000374,C01050,2025-01-06,Organic,North,Beauty,139.04,87.22,True,False
O0000375,C01510,2025-01-06,Organic,Central,Home,591.43,392.7,False,False
O0000376,C02135,2025-01-06,Organic,Central,Electronics,507.15,338.67,False,False
O0000377,C02290,2025-01-06,Organic,South,Sports,484.63,321.24,False,False
O0000378,C01510,2025-01-06,Organic,Central,Beauty,180.84,116.91,False,False
O0000379,C01029,2025-01-06,Organic,East,Fashion,274.91,184.92,False,False
O0000380,C01029,2025-01-06,Organic,East,Fashion,487.12,256.9,False,False
O0000381,C01510,2025-01-06,Organic,Central,Fashion,149.69,105.79,False,True
O0000382,C01029,2025-01-06,Organic,East,Electronics,1195.44,860.08,False,True
O0000383,C03056,2025-01-06,Organic,North,Beauty,417.78,246.55,False,False
O0000384,C00211,2025-01-06,Organic,West,Beauty,139.91,89.65,False,False
O0000385,C02135,2025-01-06,Organic,Central,Beauty,169.7,97.97,False,False
O0000386,C01029,2025-01-06,Organic,East,Sports,307.64,162.44,False,False
O0000387,C00980,2025-01-06,Organic,Central,Fashion,292.45,160.11,False,True
O0000388,C02290,2025-01-06,Organic,South,Electronics,396.53,226.22,False,False
O0000389,C02135,2025-01-06,Organic,Central,Electronics,454.38,266.44,False,False
O0000390,C00791,2025-01-06,Organic,South,Sports,327.92,211.84,False,False
O0000391,C02135,2025-01-06,Organic,Central,Home,375.97,231.92,False,False
O0000392,C00791,2025-01-06,Organic,South,Sports,271.42,170.72,False,False
O0000393,C01029,2025-01-06,Paid Search,East,Fashion,190.49,125.45,False,False
O0000394,C01510,2025-01-06,Paid Search,Central,Sports,164.62,84.96,False,True
O0000395,C00211,2025-01-06,Paid Search,West,Home,257.3,134.65,False,False
O0000396,C02135,2025-01-06,Paid Search,Central,Home,305.77,188.86,False,False
O0000397,C01029,2025-01-06,Paid Search,East,Beauty,226.33,124.65,False,False
O0000398,C02290,2025-01-06,Paid Search,South,Fashion,199.62,111.03,False,False
O0000399,C02290,2025-01-06,Paid Search,South,Electronics,482.3,257.6,False,False
O0000400,C01029,2025-01-06,Paid Search,East,Electronics,1266.54,889.99,False,False
O0000401,C03044,2025-01-06,Paid Search,North,Electronics,467.08,306.44,False,False
O0000402,C00738,2025-01-06,Paid Search,West,Home,404.84,285.91,False,False
O0000403,C02172,2025-01-06,Paid Search,North,Fashion,307.65,163.95,False,False
O0000404,C01029,2025-01-06,Paid Search,East,Home,868.58,462.74,False,False
O0000405,C01029,2025-01-06,Paid Search,East,Beauty,365.23,209.97,False,False
O0000406,C02290,2025-01-06,Paid Search,South,Beauty,425.38,274.67,False,False
O0000407,C01660,2025-01-06,Paid Search,East,Home,509.93,356.63,False,False
O0000408,C02172,2025-01-06,Paid Search,North,Home,361.42,227.92,False,False
O0000409,C01029,2025-01-06,Paid Search,East,Sports,421.54,296.15,False,False
O0000410,C02290,2025-01-06,Paid Search,South,Home,344.05,191.96,False,False
O0000411,C02290,2025-01-06,Paid Search,South,Home,309.42,168.33,False,False
O0000412,C02290,2025-01-06,Paid Search,South,Home,333.72,220.76,False,False
O0000413,C02862,2025-01-06,Paid Search,Central,Beauty,346.26,187.77,False,False
O0000414,C02290,2025-01-06,Paid Search,South,Electronics,1328.23,879.2,False,False
O0000415,C01029,2025-01-06,Paid Search,East,Sports,938.81,644.57,True,False
O0000416,C00196,2025-01-06,Paid Search,East,Home,322.93,171.98,False,False
O0000417,C01029,2025-01-06,Paid Search,East,Electronics,1831.98,1302.6,False,False
O0000418,C00980,2025-01-06,Social,Central,Beauty,222.82,146.17,False,False
O0000419,C02290,2025-01-06,Social,South,Home,548.17,331.09,False,False
O0000420,C01098,2025-01-06,Social,South,Sports,153.96,110.07,False,False
O0000421,C02290,2025-01-06,Social,South,Sports,344.3,240.19,True,False
O0000422,C01029,2025-01-06,Social,East,Home,263.61,151.59,False,False
O0000423,C02135,2025-01-06,Social,Central,Electronics,439.87,255.66,False,False
O0000424,C00791,2025-01-06,Social,South,Beauty,176.47,92.43,False,False
O0000425,C02290,2025-01-06,Social,South,Sports,442.75,239.16,False,False
O0000426,C00456,2025-01-06,Affiliate,East,Beauty,178.08,123.81,False,False
O0000427,C02290,2025-01-06,Affiliate,South,Fashion,270.8,174.19,False,False
O0000428,C02135,2025-01-06,Email,Central,Sports,734.11,495.65,False,False
O0000429,C02135,2025-01-06,Email,Central,Electronics,409.82,286.31,False,False
O0000430,C02290,2025-01-06,Email,South,Fashion,392.95,223.01,True,False
O0000431,C01029,2025-01-06,Email,East,Home,594.43,408.11,False,False
O0000432,C01029,2025-01-06,Email,East,Electronics,712.48,383.14,False,False
O0000433,C01510,2025-01-06,Email,Central,Electronics,1301.4,890.74,False,False
O0000434,C03744,2025-01-06,Email,East,Home,389.66,271.45,False,False
O0000435,C01029,2025-01-06,Email,East,Electronics,382.85,226.78,False,False
O0000436,C01029,2025-01-06,Email,East,Electronics,927.12,647.01,True,False
O0000437,C02290,2025-01-06,Email,South,Home,877.42,590.6,False,False
O0000438,C02135,2025-01-06,Email,Central,Sports,220.14,135.28,False,False
O0000439,C02290,2025-01-06,Email,South,Sports,527.51,366.86,False,False
O0000440,C01115,2025-01-06,Email,Central,Fashion,123.01,83.48,True,False
O0000441,C02005,2025-01-06,Email,West,Beauty,210.57,107.78,False,False
O0000442,C02415,2025-01-07,Organic,West,Beauty,290.35,145.8,False,False
O0000443,C02415,2025-01-07,Organic,West,Sports,497.42,293.18,False,False
O0000444,C02415,2025-01-07,Organic,West,Beauty,224.84,151.54,False,False
O0000445,C02415,2025-01-07,Organic,West,Beauty,118.21,59.67,False,False
O0000446,C02415,2025-01-07,Organic,West,Home,524.29,303.26,False,False
O0000447,C02415,2025-01-07,Organic,West,Sports,413.96,279.11,False,False
O0000448,C02290,2025-01-07,Organic,South,Sports,393.71,209.28,False,False
O0000449,C02415,2025-01-07,Organic,West,Electronics,881.89,479.11,False,False
O0000450,C00609,2025-01-07,Organic,Central,Electronics,456.39,320.41,False,False
O0000451,C01946,2025-01-07,Organic,North,Home,961.33,676.23,False,False
O0000452,C02135,2025-01-07,Organic,Central,Sports,729.68,483.15,False,False
O0000453,C02415,2025-01-07,Organic,West,Beauty,182.57,97.97,True,False
O0000454,C01510,2025-01-07,Organic,Central,Fashion,200.58,116.66,False,False
O0000455,C03161,2025-01-07,Organic,West,Fashion,141.97,72.55,False,False
O0000456,C00980,2025-01-07,Organic,Central,Fashion,625.84,412.33,False,False
O0000457,C02415,2025-01-07,Organic,West,Home,429.43,293.24,False,False
O0000458,C02290,2025-01-07,Organic,South,Electronics,764.11,474.42,False,False
O0000459,C02415,2025-01-07,Organic,West,Sports,215.34,141.38,False,False
O0000460,C02290,2025-01-07,Paid Search,South,Electronics,908.75,612.87,False,False
O0000461,C01510,2025-01-07,Paid Search,Central,Home,388.57,212.2,False,True
O0000462,C02135,2025-01-07,Paid Search,Central,Home,527.06,287.49,False,False
O0000463,C02415,2025-01-07,Paid Search,West,Electronics,965.36,560.59,True,False
O0000464,C03744,2025-01-07,Paid Search,East,Home,776.18,544.26,False,True
O0000465,C02415,2025-01-07,Paid Search,West,Beauty,162.65,116.99,False,False
O0000466,C02415,2025-01-07,Paid Search,West,Home,1152.42,672.8,False,False
O0000467,C02290,2025-01-07,Paid Search,South,Electronics,467.65,263.29,False,False
O0000468,C02290,2025-01-07,Paid Search,South,Home,347.86,194.21,False,False
O0000469,C02290,2025-01-07,Paid Search,South,Electronics,517.09,301.51,False,False
O0000470,C00738,2025-01-07,Paid Search,West,Beauty,194.21,132.19,False,False
O0000471,C02415,2025-01-07,Paid Search,West,Beauty,264.02,186.23,False,True
O0000472,C02290,2025-01-07,Paid Search,South,Fashion,116.86,73.09,False,False
O0000473,C03744,2025-01-07,Paid Search,East,Sports,429.56,216.43,False,False
O0000474,C02415,2025-01-07,Paid Search,West,Sports,462.37,297.01,False,False
O0000475,C00791,2025-01-07,Social,South,Fashion,174.55,121.4,False,False
O0000476,C02415,2025-01-07,Social,West,Home,434.56,305.65,False,False
O0000477,C01946,2025-01-07,Social,North,Electronics,641.59,347.46,True,True
O0000478,C02290,2025-01-07,Social,South,Sports,357.62,226.36,False,False
O0000479,C02290,2025-01-07,Social,South,Sports,483.03,258.0,False,False
O0000480,C02290,2025-01-07,Social,South,Home,329.71,184.93,False,False
O0000481,C03744,2025-01-07,Social,East,Home,455.57,295.95,True,False
O0000482,C02415,2025-01-07,Social,West,Fashion,192.48,109.87,False,False
O0000483,C02415,2025-01-07,Social,West,Beauty,200.03,119.55,False,False
O0000484,C03110,2025-01-07,Social,Central,Beauty,107.41,68.39,False,False
O0000485,C01510,2025-01-07,Social,Central,Home,357.19,195.95,False,False
O0000486,C03744,2025-01-07,Social,East,Home,271.19,190.38,False,False
O0000487,C02415,2025-01-07,Social,West,Fashion,303.64,167.38,False,False
O0000488,C02415,2025-01-07,Social,West,Sports,284.12,158.02,False,False
O0000489,C03110,2025-01-07,Social,Central,Fashion,255.14,150.99,False,False
O0000490,C00980,2025-01-07,Affiliate,Central,Fashion,300.69,157.32,False,False
O0000491,C02312,2025-01-07,Affiliate,North,Home,878.22,541.37,False,False
O0000492,C02135,2025-01-07,Affiliate,Central,Beauty,204.17,146.49,True,False
O0000493,C03697,2025-01-07,Affiliate,North,Electronics,313.35,219.55,False,False
O0000494,C02415,2025-01-07,Affiliate,West,Home,467.07,259.68,False,False
O0000495,C02290,2025-01-07,Affiliate,South,Beauty,224.43,158.93,False,False
O0000496,C02415,2025-01-07,Affiliate,West,Fashion,871.28,623.06,False,False
O0000497,C02415,2025-01-07,Affiliate,West,Beauty,313.76,177.0,True,False
O0000498,C02415,2025-01-07,Affiliate,West,Fashion,440.1,244.7,False,False
O0000499,C01946,2025-01-07,Affiliate,North,Fashion,398.67,209.04,False,False
O0000500,C03744,2025-01-07,Affiliate,East,Home,358.01,199.06,False,False
O0000501,C00456,2025-01-07,Email,East,Electronics,654.43,373.15,False,False
O0000502,C02135,2025-01-07,Email,Central,Fashion,129.88,93.42,False,False
O0000503,C02290,2025-01-07,Email,South,Electronics,499.86,355.06,False,False
O0000504,C02415,2025-01-07,Email,West,Beauty,183.06,122.15,False,False
O0000505,C02327,2025-01-07,Email,North,Beauty,212.73,137.1,False,False
O0000506,C02290,2025-01-07,Email,South,Electronics,677.91,480.96,False,False
O0000507,C02290,2025-01-07,Email,South,Electronics,386.34,276.96,False,False
O0000508,C00980,2025-01-07,Email,Central,Electronics,584.99,295.69,False,False
O0000509,C02005,2025-01-07,Email,West,Home,198.97,104.75,False,False
O0000510,C03696,2025-01-07,Email,East,Sports,372.61,199.95,False,False
O0000511,C00211,2025-01-07,Email,West,Electronics,950.53,609.03,False,False
O0000512,C04000,2025-01-07,Email,East,Electronics,1267.5,777.27,False,False
O0000513,C03763,2025-01-07,Email,West,Fashion,159.24,94.29,True,False
O0000514,C02415,2025-01-07,Email,West,Home,681.76,347.9,False,False
O0000515,C01792,2025-01-07,Email,Central,Electronics,739.06,468.31,False,False
O0000516,C02290,2025-01-07,Email,South,Home,700.82,416.82,False,False
O0000517,C02290,2025-01-07,Email,South,Fashion,221.73,137.14,False,False
O0000518,C01018,2025-01-08,Organic,Central,Sports,242.22,172.87,False,False
O0000519,C01510,2025-01-08,Organic,Central,Home,259.8,175.89,False,False
O0000520,C01018,2025-01-08,Organic,Central,Home,470.87,281.18,False,False
O0000521,C00456,2025-01-08,Organic,East,Home,337.27,177.12,False,False
O0000522,C02899,2025-01-08,Organic,South,Beauty,127.88,73.28,False,False
O0000523,C00196,2025-01-08,Organic,East,Sports,414.67,216.75,False,False
O0000524,C02135,2025-01-08,Organic,Central,Home,602.74,317.16,False,False
O0000525,C01018,2025-01-08,Organic,Central,Home,921.45,490.78,True,False
O0000526,C01018,2025-01-08,Organic,Central,Fashion,251.29,150.08,False,False
O0000527,C02135,2025-01-08,Organic,Central,Sports,196.08,131.97,False,False
O0000528,C01988,2025-01-08,Organic,South,Beauty,239.23,151.6,False,False
O0000529,C01018,2025-01-08,Organic,Central,Home,330.5,227.51,False,False
O0000530,C02135,2025-01-08,Organic,Central,Sports,434.35,271.69,False,False
O0000531,C01018,2025-01-08,Organic,Central,Electronics,467.49,258.93,False,False
O0000532,C02172,2025-01-08,Paid Search,North,Home,353.96,184.51,False,True
O0000533,C02290,2025-01-08,Paid Search,South,Electronics,940.45,476.13,False,False
O0000534,C02135,2025-01-08,Paid Search,Central,Beauty,146.42,79.32,False,False
O0000535,C00219,2025-01-08,Paid Search,North,Fashion,490.1,260.61,True,False
O0000536,C01018,2025-01-08,Paid Search,Central,Sports,556.69,292.1,False,False
O0000537,C01018,2025-01-08,Paid Search,Central,Electronics,495.87,256.56,False,False
O0000538,C02290,2025-01-08,Paid Search,South,Beauty,337.48,226.72,False,False
O0000539,C01018,2025-01-08,Paid Search,Central,Beauty,140.48,80.48,False,False
O0000540,C02290,2025-01-08,Paid Search,South,Home,278.52,189.85,False,False
O0000541,C02290,2025-01-08,Paid Search,South,Fashion,357.56,199.68,False,False
O0000542,C02005,2025-01-08,Paid Search,West,Electronics,1115.78,647.9,False,False
O0000543,C01018,2025-01-08,Paid Search,Central,Electronics,612.69,358.43,False,False
O0000544,C03056,2025-01-08,Paid Search,North,Home,351.32,189.2,True,False
O0000545,C00980,2025-01-08,Paid Search,Central,Home,356.32,253.92,False,False
O0000546,C02290,2025-01-08,Paid Search,South,Sports,190.15,108.63,False,False
O0000547,C01436,2025-01-08,Paid Search,East,Beauty,287.32,192.2,False,True
O0000548,C02290,2025-01-08,Paid Search,South,Sports,289.31,204.16,False,False
O0000549,C02290,2025-01-08,Social,South,Home,328.8,198.28,False,False
O0000550,C03696,2025-01-08,Social,East,Home,221.81,117.13,False,False
O0000551,C02135,2025-01-08,Social,Central,Home,314.71,160.31,False,False
O0000552,C02290,2025-01-08,Social,South,Sports,616.67,315.36,False,False
O0000553,C00456,2025-01-08,Social,East,Electronics,980.49,675.99,False,False
O0000554,C01098,2025-01-08,Social,South,Fashion,186.54,95.92,False,False
O0000555,C01018,2025-01-08,Social,Central,Home,608.79,304.52,False,False
O0000556,C00196,2025-01-08,Social,East,Beauty,209.46,122.29,False,False
O0000557,C01018,2025-01-08,Social,Central,Home,280.49,141.24,False,False
O0000558,C03744,2025-01-08,Social,East,Home,454.47,287.6,False,False
O0000559,C03056,2025-01-08,Social,North,Electronics,538.05,277.67,False,False
O0000560,C02290,2025-01-08,Social,South,Electronics,1318.75,916.52,False,False
O0000561,C01018,2025-01-08,Affiliate,Central,Fashion,186.72,125.47,True,False
O0000562,C01946,2025-01-08,Affiliate,North,Beauty,159.52,95.55,False,False
O0000563,C01018,2025-01-08,Affiliate,Central,Electronics,657.1,403.42,False,False
O0000564,C00211,2025-01-08,Affiliate,West,Electronics,869.72,567.08,False,False
O0000565,C02290,2025-01-08,Affiliate,South,Sports,504.66,346.92,False,False
O0000566,C03056,2025-01-08,Affiliate,North,Sports,419.14,256.25,False,False
O0000567,C03696,2025-01-08,Affiliate,East,Electronics,498.82,312.41,False,False
O0000568,C02135,2025-01-08,Affiliate,Central,Sports,667.13,464.51,False,False
O0000569,C00456,2025-01-08,Affiliate,East,Beauty,164.6,108.9,False,False
O0000570,C03744,2025-01-08,Affiliate,East,Fashion,280.79,157.41,False,False
O0000571,C02290,2025-01-08,Affiliate,South,Home,373.12,261.2,False,False
O0000572,C02290,2025-01-08,Affiliate,South,Beauty,214.16,118.18,False,False
O0000573,C00429,2025-01-08,Affiliate,South,Fashion,274.67,163.86,False,False
O0000574,C02290,2025-01-08,Affiliate,South,Beauty,394.76,219.05,False,False
O0000575,C01792,2025-01-08,Email,Central,Fashion,277.13,148.27,False,True
O0000576,C01018,2025-01-08,Email,Central,Home,571.91,299.7,False,False
O0000577,C01018,2025-01-08,Email,Central,Sports,626.35,371.8,False,False
O0000578,C01018,2025-01-08,Email,Central,Fashion,430.43,269.83,True,False
O0000579,C01510,2025-01-08,Email,Central,Home,375.1,236.82,False,False
O0000580,C03155,2025-01-08,Email,North,Fashion,355.59,215.77,False,False
O0000581,C01946,2025-01-08,Email,North,Fashion,225.36,152.98,False,False
O0000582,C00456,2025-01-08,Email,East,Sports,349.69,178.19,False,False
O0000583,C02290,2025-01-08,Email,South,Beauty,119.56,73.68,False,False
O0000584,C02135,2025-01-08,Email,Central,Beauty,214.51,124.7,False,False
O0000585,C00980,2025-01-08,Email,Central,Sports,753.04,419.16,False,False
O0000586,C01988,2025-01-08,Email,South,Sports,249.49,160.73,False,False
O0000587,C02135,2025-01-08,Email,Central,Fashion,406.62,219.49,False,False
O0000588,C01018,2025-01-08,Email,Central,Sports,393.68,208.91,False,False
O0000589,C01018,2025-01-08,Email,Central,Sports,243.87,166.82,False,False
O0000590,C02290,2025-01-08,Email,South,Sports,441.42,285.4,False,False
O0000591,C02135,2025-01-08,Email,Central,Electronics,426.95,292.28,False,False
O0000592,C01018,2025-01-08,Email,Central,Home,258.54,151.66,False,False
O0000593,C03744,2025-01-08,Email,East,Beauty,285.13,164.77,False,False
O0000594,C01018,2025-01-08,Email,Central,Home,673.62,367.5,False,False
O0000595,C02860,2025-01-09,Organic,East,Electronics,1303.46,681.85,False,False
O0000596,C01510,2025-01-09,Organic,Central,Sports,597.98,364.68,False,True
O0000597,C03421,2025-01-09,Organic,South,Fashion,326.24,209.69,False,False
O0000598,C03421,2025-01-09,Organic,South,Beauty,171.5,109.29,False,False
O0000599,C00908,2025-01-09,Organic,South,Home,353.29,184.87,False,False
